aquaman join bjp chat,0,0
china antisatellite test worrisome debris cloud circle earth,1,-1
clear case hit run fact bjp leader ascending clearly indicates hope justice prevails innocent life,1,1
agree disagree rest say support right say,1,1
criticize medium routinely know bad pakistan achieving coerced video,-1,-1
entire family vote bjp self confessed modi chart modi chart muslim hater shell living naive post,-1,-1
friend college used say accent i desk chutiyo kami nazi hai,0,1
itt people seen video making shift comment shift reporting modi said paraphrase saw whatsapp god know true false bhagwan jane shu hai gala beggar told alms giver change took po asked card came whatsapp know true nonetheless hope get message said laughing narrated like joke clarified thrice probably true made clear message matter anecdote,1,1
like modi guy even people behind stupid whatsapp facebook bragging focus part effort improving india would great,1,1
looted india upa librandus run librandus chowkidar choir hai modi must resign nav modi arrested librandus modi kya kia entire credit go telegraph,0,-1
modi,0,0
one brother decided party party kicked second brother also decided miss tahseen modi,0,1
politics game chess every move carefully planned thing see party got figured instead trying plan win election use energy plan future india focus issue like job education climate security thing matter end common man suffers,-1,1
tag user without consent mention user even say poop monster say person second bakchodi mod list post info lead user user profile mod complete forgot allowed lead people pup last person bakchodi mod list someone know guy must wondering admins contacted note may india pakistan mod threatened suck pick reason like someone tagged wife banning repeat offender one banned get touch nicely happy urban please retire reddit see said nicely old nigra taking shit seriously,1,-1
thank modi making india number,0,1
thought state free shit wild shabarimala appeared,1,0
wait wait people aap yesterday sewing venom gadkari without evidence thing wait course bjp never wrong,1,1
negative reaction yes disappointing ballot evidence wasnt provided expected ballot inside pakistan way could verified everything hour ago people claiming used clear proof used far pdf story seemed concrete see hole appearing lied stretch believe code ballot everything else,-1,-1
crore lost panic caused modi urgent announcement playing public,0,-1
abbey hacchi jan lega kya loose deposit modi,-1,0
cha halo data agar bar world cup india delete aur announce make karen isle bare mein credit risk milan chalice cricket team btw ud kindly throw light mode contribution sat reason giving credit,1,1
address siliguri rally april new venue denied consent high voltage high voltage,1,0
may auspicious day foresee taking oath narendra damodar da modi take oath,0,0
between support modify,0,1
agricultural activity farmer prospered modi regime,0,0
acc president modi address telangana april,0,0
admin party president barrister asaduddin waist dare narendra modi debate one one,0,1
chinese satellite joined mahathugbandhan order stay safe mode,1,1
credit go near completing anything yr ship gave chance modi execute complete project project yr magnanimous,1,1
sort charlatan opportunity turncoat backstabbers ready grind rigor hard work needed politics jumped modi bandwagon seeing bengaluru one example,1,1
bestindia deserves people like called youth icon rather kanhaiyas modern world dont want next generation political class replica lau choosing kanhaiyas definitely need replica modi choosing like syousai hind,1,1
amendment minimum wage act bill modi government already going give nya see business insider news,0,0
mit shah modi need case study prove ucc ram mandir sabarimala bring new vote bjp wont listen,1,0
achieved weaken modi,0,-1
make forget sold martyr released fool dancing,1,-1
another coward act modi modi hiding hmm sab gol mail hai,0,-1
another limitless drama publicity wondering modi desperately trying reap political benefit time election,-1,0
answer rafael loot bjp modi ever recovered tax pax player hard earned money gone wind good,1,1
apparently modi magic touched india hungry child least meaningful way,-1,0
support modibcos month government pay salaryand modi try lay bsnljust jio,1,0
keen hear message modi,1,1
are hai naxalwadi jihad that kya ordo scientist tooth bol race hai explain ordo chief mission shaft upa give nod modi courage,0,1
are ordo announced acquiring capability anti satellite missile today modi make announcement national prime election season take credit surgical strike wah modify wah,0,0
artwork owned billionaire nav modi auction,0,0
sat launched upa taken created near also created near modi want take claim credit,1,1
show modi win election hang public number one bastard earth,1,0
shin requested eci change voting rule modi change rule via legislation parliament possible modify win omg shin endorsing modify,1,1
bahratneeds jhaadu clean channel bbc standard item numberswhat programme important live modi broadcastshame,1,1
baja biggest gained ani albania group lost modi govt tenure,1,0
ban delay release modi biopic adversely affect democracy maker tell,0,-1
based modi armed force grow kid,0,0
believe avail due asking proof mode announcement dirty attitude,-1,-1
best wish scientist proudful news sir double narendra modi sir sat antsatellites capability achieved indian proud scientist thanks lot,1,1
better avoided modi eye wash,1,0
hai koi hu bjp candidate bol vote lang accountant client blame modi gst demonitisation,0,-1
bjp government take pride defence achievement sad say modi government responding equal military service pay demand military personnel even court order military personnel busy hard area give vote,-1,-1
girl know modi killed father way express modi choir murderer father,-1,-1
bro get news them hindu indian express press like bjp supporter getting news india understand medium house business agenda,-1,1
brother back entire nation fighting independence grand father gt father pls tell wat today apart antibody,1,1
thing hanging upa completed defence securing sanitation ud rate modi govt better,1,1
curious criticize ask every matter asking give clarification,-1,0
would gambit para left,0,0
buy according great economist highest unemployment modi govt,1,0
cabinet committee security meet chaired modi underway address nation,0,1
someone tell govt neural modi vijay malta choose roadster got bank loan govt ran indian bhaagta tachi hai jab use page,-1,0
please tell detail modi,0,0
candidate bangalore south also give certificate antinational modi opponent,0,0
cant say modi might give another cr job jump year family jump fake,-1,-1
cbi send team london hearing nav mode case march,0,0
check modi bangladesh jointly unveil several project bangladesh,0,0
cho sheet indian left finally discovered decade old joke replacing kennedy modi know sacrilege committing cause left,1,1
chowkidarfan shri narendra modi,0,0
chowkidars jharkhand havent received salary month chowkidar modi real report,1,0
compassion arises naturally arise though first dispel ignorance ignorance give birth present like hatred etc,1,-1
cong perceived corrupt rightfully voted modi promised good day failed mandate nothing gst anyone india comment action modi opaque dishonest corrupt dictator whimsical greedy power cost,-1,-1
congratulation citizen modi scientist ordo making india super power space jai hind,1,1
congratulation scientist carrying mission shaft successfully india moving fast towards becoming world leader mode leadership way become super economic power also super science power,1,1
congratulation great scientist country narendra modi,1,1
continuing coming yellow bos request trust yellow medium request target party equally gain support neutral voter please ignore trs modi target two instead gaining,1,1
country need chowkidar need raja maharaja read,0,0
course know modi implement,0,0
course strengthen modi,0,0
course guy paying dani albania nav mode loan want poor prosper always want oppressor fascist,-1,-1
currently commission mama usually paid make eyebrow dance whenever modi lie,-1,0
dam awesome post highly appreciated,1,1
day dream anti modi wave across never let guy deposit many constituency,1,0
dear one doubt open new account modi wall account think indian papua sorry one pap complete promise done,-1,0
dear respected shri modi would like share opinion indian feel best step every indian make visa county who coming india profitable safety indian economy well indian people,1,1
dear son akhilesh request alert keep watching stupid activity till modi bjp win good wish regard,1,1
