citizen living singapore dozen friend indian india working singapore modi totally based dot india modi complete outsider totally committed cleaning india modi draining india political swamp india politically corrupt modi totally based modi dot soul brother,-1,1
hope highlight one core issue facing coming decade power hungry nation need generate cheap power although share thermal power generation future fast enough immediate alternative,1,1
hoping bjp victory state assembly election indicate victory bjp national election,0,1
narendra modi voted constituency,0,0
rajnath singh elected lucknow,0,0
syria muslim killed around lac muslim hear single word indian muslim double standard,-1,-1
ever present talk person article trick work time time,0,0
fact vote bjp hindu danger rhetoric,0,-1
think would hilarious trump actually executed obama pivot asia know obama trying disentangle europe middle east replace tie greater closeness emerging asian state asian state tend rational middle eastern one le guess selfish duplicitous needy old europe failed miserably middle east utterly disrupted asia disgusted weakness preachiness old europe unexpectedly loved,-1,-1
wait sweet sushi point specially second one accusing current prime minister trustworthy without reasonable fact delusional also spreading false propaganda classify defamation,1,1
welovemodi,0,0
went india like year ago remember hearing recently hearing load stuff become sort rape crazed place start,0,-1
modi would lander heavily r till kick pass lol last term anyways,1,1
work youtube accessed somebody let know brief,0,0
modi anti india chowkidaar tejasvi sure,0,0
sureour modi pure,1,0
farmer contest modi varanasi mysuru today,0,0
psv launched historical mangalyan launched india join elite club country launch mar probe india first antisatellite missile successfully tested and chart modi made india space power,1,1
upa didnt money buy rafael want give cry must done something great,1,0
electionspunjab deputy sukhbir basal saying voter make modi get center govrupees bigcontainerr train,-1,0
,0,0
bet even modi,0,0
great modi,1,1
crore recovered till formulation ibc act itednclt agency working hard recover ask nda forget upa hiding revealed modi regime raghuram raja structured pnas modi order,1,-1
algae bhosdiwalo aka modi trying milk ordo achievement alleging opposition politicizing wait till may,0,0
aam admin understand lakh crore etc useless say understand getting losing keep simple modi shut also give number next year shut aggregate freeze put together one number,-1,-1
absolute shameless,1,-1
absolutely modi later,-1,0
absolutely rightmodi visionary,1,1
academic researcher professor thinker narendra modi election sign petition via,0,0
according opposition sat technology like potato modi go ordo jan say hai sat,0,1
adarniya mayawati modi taking country orbital stuck electionsyou want visa righteous want job rightthis indigenous india scientist dont see visa job wanting job visa,0,0
afraid campaign going turned another india shining campaign modi speaking satellite sat surgical strike front dont tv,-1,0
farmer former bef japan contest modi varanasi via,0,0
mode message nation every banker right,1,0
agree used kannada else use kannada karnataka least use foreign language like english time nitric difference dont think modi leader good enough follower,1,1
agreed made tall promise couldnt fulfill politician making empty promise mode promise get highlighted bc delivered,-1,1
calculation bjp would get time also main reason much hatred modi ridiculing corrupt tolerated public bet,1,-1
also check cube construction vadodara relative mit shah,0,0
also chokidar jai hind modi marker,0,0
also think modi would fight another seat something watch bet,0,-1
amazing write thank sharing thought agree need get use camera take photo photographer speak,1,1
family modi,0,0
modi cant claim credit continuing process spine keep eye shut,0,0
modi kill,0,-1
modi jail,-1,0
others like modi mit get,0,1
republican keep saying work many people single payer work edi grammar,1,0
love bjp love modi tough student politics polite teacher teach good lesson,1,1
another trick modi,0,0
anti modi medium wont see credit given modi,0,-1
second person credited apart modi lok sabha poll victory shah say sad chief prakash singh basal within gadkari rajnath singh two former bjp chief remain seated stage,-1,0
anything mode address nationwhy needed,0,0
anyways stop wasting time modi,1,-1
apology case get address converted body stop mehr har modi,0,0
are ahin year people planning make modi wear cb uniform defeat aap hei,0,-1
artwork nav modi collection hammer today,0,0
show read preamble keshavnanda chart judgement take chill pill whichever pill take youre mediating sugar rush,0,0
awesome support modi,1,1
book modi desperately want stick chair another befooling poor honest straight forward people india,1,0
apo yr humane die kya visa kia date india flag name hai dubia hum modi vote nazi race hai hum une kam vote race hai jai japan,-1,-1
beef pork eater aware vegetarian still,1,0
narcissistic worship earlier narrative insulting akin insulting crore gujarat expanded saying antibody akin antiindia,-1,-1
best answer leaving comfort zone hindi heartland dare modi,1,1
best luck final she pls wait another term talk modi data hopefully something tangible proof scam filter next term,1,1
best wish always modi aap aur bar anna,1,1
best wish make sure sushi modi nityanand rai deserted bihar bjp big hurdle bihar bjp,1,1
hanja modi said shrub people dangerous actually people isocyanide,-1,-1
billionaire mode art hit block india take tax dodger bloomberg tax,0,-1
biopic indian prime minister narendra modi spark controversy ahead country election,0,0
bjp,0,0
bjp come power money muscle power voted five year ago many ideology swayed mode promise intervening period term office many become disillusioned switched loyalty,1,1
wrong huge difference still work account month one happily sit home get entire month without anything modi never endorsed reloading culture,1,0
shaped form oppositionits modi anti modi,0,0
indian authority attached asset worth coming back india call press congress come back india supreme court set free due,1,1
getting mandir old age home cow real pressing issue,1,0
say one sentence constituency many people,0,0
someone plz bring modi syndrome pakistan basket sell,0,0
certain medium report appearing joint director supervising investigation case nav modi relieved report correct denied reported official twitter account,1,0
chill birth dont know history dude take leave whtsapp university second papa modi,0,0
chowkidar banker agar mahilaonko protection nai sake use alpha aap pakistan chase ja modi govt behind protect lady hope work much sector,1,1
coldplay ticket insane hell look craze bieber show pricing sold crazy marketing thats wwe want,-1,-1
confident modi name win seat bihar,1,1
cong party confused joker president one hand say modi take credit credit scientist tweet give credit near near space scientistdesperate time cong,-1,1
congratulation scientist modi ji government,0,1
congratulation india thanks modi thanks scientist,1,1
congratulation indian scientist render modi feel greatness thanks lot,1,1
congratulation modi ordo remarkable achievement,1,1
congratulation scientist king india narendra modi sir,0,1
corruption cant removed government done public government reduce modi government done,0,0
