april kinda joke modi really,1,0
agree bjp little known fact every rendition vane mathrm add hundred crore rupee gdp therefore sing prosperous india become,1,1
abbr modi supporter long time one muslim public figure right winger,1,0
know pdf doctrine would surprised ever make public trying reason pakistan would use long range missile know engagement india admission short ranged pakistan used expensive missile underperforms close ranged engagement missile maneuverability key logical explanation plan fired missile nowhere close target especially make sense almost photo see almost nation long range abrams also carrying short ranged highly maneuverable sidewinder missile,1,1
humane pradhanmantri economist par ahin whatsapp par akin karate main,0,0
modi love life allegation guy make human,1,1
loop american going modi guy rebuttal,0,0
parent college day used consider modern progressive although aware sanskari rule follow funny grew older started becoming sanskari started following many rule weird,1,0
puppuli mod typo text post unless referring rajnath singh serving constituency one hsfaovuwqrc lucknow,0,0
take gut admit even voted bjp never unless dump r completely,1,1
indian express asia jar plea clean chit modi scope probe sit tell gujarat via,1,1
vote anti modi bjp anything else th,1,0
would expect drama like hold would try discipline political party,1,1
modi secret corp r created modi hindutva brand achieving hidden agenda establishing hindu astra modi decoded almost converted democracy dictatorship ruined india brand exposed become infamous internationally,-1,0
modi bjp,0,0
election looking forward well know modi let win also,1,1
aap filed complaint eci violating model code conduct issued eci request eci take appropriate action per law narendra modi using indian armed force political gain,1,0
abe afraid rumor modi govt come paid journal,-1,0
abhisar code conduct modi else chief election commissioner desk doi list try understand,0,0
abhishek manusinghvis wife received jewelry nav modi diary number dont think one receiving gift thats rushed london,0,1
acre din come modi go,0,0
act like mgnrega food security brought foolish govt per applauded worldwide intelligent govt liar rocker like modi jaitlie able repeal,1,1
addressing vision new india event employment box girl progressing indian former progress india year modi government,1,1
address nation shortly wa modi,0,0
afadiyat count kray shogi,-1,0
actor modi even competitive,0,0
long time listening positive word modi,1,1
war wondering modi removed prime minister india,0,-1
want news like modi say anything post govt formation,1,1
agar yeh scheme modi ii announced karate would saying wash modi wargame changer,0,0
agree still said anything mass murderer modi,0,-1
anti modi anti national may come find send back rat hole,0,-1
timeless real game changer yet come modi sea plane,-1,0
cap worth sugar support modi government published economic data,1,1
credit modi,0,0
debate discussion modi versus still pending taking one hour air time,0,0
choukidhars chamchadhars modi nation chamchadhar know elect nation doesnt need intolerant divisive dictatorial person rule want democratic person,1,0
opposition leader agenda degrade india achievement credit going dynamic leadership render modi,0,0
tackle bowling single voice target tackle modi shame tackle,-1,-1
asking modi done,0,0
voting modi,0,0
also modi supporter wont support corruption king like,0,0
altar hussain one political pakistan really enjoy watching bass voice ridiculous political comedy gave slashed speech modi burning sourcing addressing supporter telephone hilarious,1,1
always sat capability test confirms time ordo usually put press note modi tweet congratulatory message make big news much cheap election season going get,1,0
always like watching debate sir kindly expose modi always passing day modi falling cheapest level get much time speak always nice interrupt anyone else speaking sir,1,1
america fell star war dream vote still modi shaft,0,-1
also speaking karnataka politics talking telangana state bjp nothing show modi nothing show thing done stateother hate speech trs,-1,-1
modi smith iran scholar scientist try know better study right ram raja,1,1
modi completely ignored atmugdh bona point thats running towards,1,0
fact still trying play smart really disgusting prime minister modi beat shit bloody terrorist country pakistan,-1,-1
modi minister athawale telling money get deposited slowly one tell lie run,-1,0
fear maintained aki bar modi marker pair,0,-1
ani narendra modi address nation begin approximately minute,-1,0
another surgical strike opposition modi,0,0
another year liberal call yogi communal modi statesman,0,0
answer modi done year india upendra roy,0,0
anti modi anti india modi india politically correct india modi dangerous start,-1,-1
anti modi section poor knowledge base declined appreciate sat launching successful ops made ind scientist encouraged modi gov congo gov didnt permit shame,-1,1
antisatellite missile looseloose technology generate field debris might make space operation impossible everyone future last summer swisscube nearly collided debris generated similar chinese test,-1,0
idea modi give acting jump politics need hour,0,0
anything modi nation getting commission put pocket sum sat project undertaken,1,0
apni finger name modi unlimited time dia hogavote,0,0
appreciate scientist making happen week ahead election give modi boost hey bhakhts good people arent going consider reelection gimmick,1,1
april modi claimed case tried day idiot,-1,-1
happy lion indian politics opponent say achieved ordo nothing modi feel modi dare take bold decision aki bar fir bar modi marker jai hind,1,1
spelling police thought modi encouraged people chowkidars starting get grammar nazi spelling police never mind dense spot purpose,0,0
arent primary reason bjp modi rose power,1,0
asking question different way come handful called unemployed revolution unemployment huge movement like objective part reporting hatred modi blinded,1,-1
average upa achieved year ruling dont know read news read upa corruption exposed year wait year corruption case modi exposed soon rafael way,1,0
back work that india suffering thru modi govt chew all iz well sang,0,0
bangalore south bjp candidate ran away live debate couldnt answer fact kanhaiya kumar like modi karan thappar social medium fake news president couldnt answer nu president,-1,0
bank disclosing true state balance sheet instruction upaessar jaiprakash bhutan etc sorted modi hope know,1,1
bar modi marker want educated,0,0
god chowkidaar universe make sharma march,-1,0
support support crore could given youth via mura romana modi halo watch,0,1
because talk issue modi pay,0,0
believe bjp honesty ideology follower cant expect people volunteer understand elect bjp even modi belief concept strengthening party strong ground win vote bank failed party,1,1
believe modi trying promote young blood look future look cm goa mara north east young dynamic,1,1
better voting modi,1,1
haiti mein shaft hai,0,0
haiti plague bringing nation knee thread people correcting blaming share opinion parent difficult digest believe might entirely false,-1,-1
bjp mummy love brazilian bull semen cm,0,1
bjp subtle propaganda mean releasing movie modi election,-1,0
bjp declare man moran singh candidate instead disastrous logistic modi,-1,-1
boy parent present nothing another term bjp modi son option sell pagoda become chowkidaar,0,0
bro contesting place isnt new even modi wave contested two seat safer side,1,1
man whole foot modi mouth way talking even modi laugh hearing,1,1
one thing sir hate always favour modi strength,-1,0
people india fooled know chowkidar choir hai one chowkidar thief modi,0,-1
today achievement also result political thank modi,0,0
master clown joker calling theatre show operates country leader specially paid anchor targeting modi day suddenly called achievement theatrical,1,0
can slam modi govt undue favour corporate,0,0
call high level defence meeting instead clean terrorist state small idea cannot come big brain call small man actually small man,-1,0
chowkidar doorstep modi question supreme court become one,0,1
