aur bar bjp gay say goodbye democracy another middle east downvote want glad moving fucking shithole country,-1,1
speak state maya pradesh well known shivraj support fund goon modus operandi bjp state also initiate counter protest right wing extremist turn extremely violent murderous whenever someone protest time shivraj go fast show solidarity innocent protester solving blame getting support dumb villager fucking mind naming chess play,-1,-1
claimed metro held canyon tree would uprooted storm worry happen soon modify disappoint,0,-1
friend slave whatsapp forward,0,1
giving nice interview right genuine person imo win lose please continue bjp need people like also interview nicely done talking issue ground etc talk like election also agree aap economic policy support election despise lot although interesting see year government congratulation,1,1
take care ourselves mean need modi right,1,1
hope correspondence find good health duty north preclude attending honored invitation best send representative best load king north,1,1
love video mate keep make video social issue like river farmer infrastructure think beyond politics start new form content skeptic tend find video sided towards political party make balanced video exposing political party well anytime soon ever got thread call text except internet,1,1
modi find brick,0,0
going vote party person representing constituency done good work good work going vote individual matter party person belongs,1,1
subcat decreasing despair,0,0
prime minister narendra modi want get hand temple gold duh,-1,1
punished using psychopath addressing,0,-1
reloaded upwards time single person stopped wounded dead mean least shot fired assuming hit ratio hold around round depending mag assuming killed shot one shot kill fm common ammo rare unless head heart fm punch hole like mother tucker overly deadly round easily treated per geneva convention standard war conflict unless guy using military grade expanding ammo sure whether believe one shooter guy fired shot maintain kill wounded ratio highly trained expanding ammo entire thing make sense course news coming multiple shooter everyone calling crazy bringing,-1,-1
say transfer politician bring woman constable cop back reward promotion,0,1
summon tanmaybhatt could probably answer question better anyone,1,1
think people person saying,0,0
want smith iran item number,0,0
wish superpower edit hail that family people cancel appointment brand listen live modi speech,1,0
claim new variety modi apple named narendra modi via,1,0
also kill modi enter unless book world record maximum number lie,0,-1
deliberately targeted hindu community east pakistan due india declared war pak army thing targeting order instigated hindu leader especially,-1,-1
modi pagoda contested vadodara varanasi,0,0
new whole india except gujarat politically interested citizen managed sweeping victory modi name echoing every corner country anyone doubt,1,0
tak modi,0,0
abhisar sharma writing villager speak modi story clipped video false claim paddle usual suspect,-1,0
actually modi bjp favour helping poor businessman friend also run away rather helping poor baa pais sarah aka,-1,1
addressing rally meet chief minister yogi adityanath said uttar pradesh either criminal jail dead opinion,-1,-1
railway ticket boarding pas air india modi pic,0,0
modi removed name voter list aap allegedly call people pretending radio channel via,-1,0
modi work,0,0
air india boarding pas mode photo kick row airline withdraws,0,0
air india withdraws boarding pass bearing image narendra modi vijay rani claim thirdparty printed january firstpost,0,0
institution built also beneficiary modi destroyed demonetization floppy gst,0,0
said modi government like number time rest doesnt matter lied,1,1
best sir always modi hai pumpkin hai,1,1
good folk voted akiyama ukari well done oda noun pleased jpg however one demand vote course must obviously glory must adorable take sari png still breaking adorable,1,1
although sound benign subordinate core value would continue rotten string would hand shahmodi,0,1
always fake speech modi,-1,-1
always narendra modi thank effort nation proud,1,1
amazed really think modi belief speaking would fetch even single additional vote people village small town give damn india satellitekilling ability doesnt modi know horribly biased shear,-1,1
albania lost several rank world richest past year compared upa ruling time frame mode scam done upa govt caught nda govt check history number replying nav foot,-1,0
mit shah needful assume,0,0
modi take credit occasion world theatre day great marvellous artist,1,1
