realise got bad,-1,-1
far read look like nu history controversial opinion tamil team unionism kashmir freedom anything serious come protest done nu conservative medium hellbent insulting student partially right imo taking slogan threat national security drawing parallel nu slogan kashmir pundit mass exile khalistan movement right latter,-1,0
find interesting topic former midwife woman gave birth week due prom tested negative gb placenta culture suspicion polyhydramnios diagnosed curious gb isolated bacteria would gardnerella chlamydia similar effect foreign bacteria vagina see vaginal rectal screening gb earlier pregnancy treatment antenatally coming research,-1,-1
jayathe,0,0
one unemployed kind incentive one working hard field,1,1
sat capability defence secret foolish govt disclose chidambaram newscentral,-1,0
asked whether shield failed read public mood sarcastically said bewakoof hai hum,-1,-1
banana republic,0,0
burnout movement congress,0,0
come electionsthey turn devout hindu,0,0
ordo chairman reddy nsa ait oval report strategic matter gave direction ahead test concurrence the development started yr back went missionmode last month,1,0
get author signed copy communist manifesto click,0,0
started dope always talk like chart not started talk like rahul baba,1,1
lawyer appear eci congress demanded ban election,0,-1
india could become incredible strong socialist country hope,1,1
karnataka unstable right chamarswamy cry lot day teddy might chance paper decided allocation fucking paper,-1,-1
literally worst india multinational corporation mall pollution gentrification inequality trash trash,-1,-1
mean nightmare congress boon nation,0,0
move guy corruption congress corrupt,-1,0
such iran bed trailing safe seat edit lost edit asked maid purchase tube burial,1,0
people kashmir need emancipation misguiding force,-1,0
people need jobsneed development need minimum income guarantee need money,1,0
please follow back increase follower thanks,1,1
report brilliant stuff lavish quality report watch edit replaced ndtv link though think deserve credit apart lavish neither english channel hindi channel actually covering seems personal call lavish unwilling ahead ndtv boss great great enough old link conclusion,1,1
said father latest really truetoo pull,1,0
issue congress poor people benefit,0,0
sir already afternoon aaj goodmorning like api team late gai those hope kal time par greeting,-1,1
guy ambitious hard worker read year take totally private vacation day one know go think go grid phone doubt totally time chill festival read change meal fact navrathras though holiday likely take thing lightly day,1,1
sad part win time well without majority seen fear wondering paying,1,1
title really annoying read capitalize every first letter like laden smith,-1,0
way dasuyaheartfull welcome radar punjab teamvrl logistics ltdthank hind,1,0
end humanity,0,0
turning outer official investigationind chopper crash feb min pak retaliation following failed strike missile hitting know per investigative report nat defense capability hugely suffered govtproof,1,-1
comprehensive write thanks santouryuu deserve gliding even better would people active twitter meeting post,1,1
undertaken benefit indian people security growth violate international agreement india always stand peace ready challenge future said,1,1
wow prof hope congress tweeted gazillion time doesnt make true here proof prof try understand verify thing first make habit,1,1
late minute,-1,0
power hand radical rogue freebooter indian leader low caliber men straw sweet tongue silly heart fight among power india lost political squabble day would come even air water would taxed sound accurate,1,0
