banda modi ita cholera,0,0
bjp say parliament tobacco cause cancer sham bid owner party say bid person say speaking business spokesperson minister something edit think bjp nda govt look fresh thankful seem something people employed industry reason act tobacco given impact health,0,1
feel extremely frustrated people talk hate pakistani govt however duty nation check govt intellectually stagnated cant see country surely feel diplomatic sitting front feeling sympathy pakistani population anger towards government acting towards feel enraged see state sponsored terrorist massacre people,-1,-1
following quiet time people like restore faith people like everyone silent spectator question would see venture flourishing future course people like fund venture help propagate message couple idea around propagate real fact news authenticity fund activity something concrete let people like know,1,1
seen bjp well municipal election curious see state election result especially bjp lead concede bjp winning everywhere got power,1,1
keep simple inc power debated nuclear deal area rti current government debate beef nu near,0,0
laura graham employee chelsea almost drove suicide cliff lot foster kid quite odd single woman career given foster kid clinton aide laura graham foster mother chief role article,-1,-1
like video someone made one pretty much every recent iphone generation make want take cool pic never look good,1,1
literally shaking right,1,0
modi mall main,0,0
mod religious hatemonger drown cow piss kidding please warn,-1,-1
meet coaching class wtf kid fail jee something,-1,-1
remains seen punishment meter offending policeman money nothing happens previous post get vyapamed,-1,-1
tomorrow somebody find floating object,0,0
wanna see last time photo stopped body amazing jeezuss post wait unknown reason,1,1
even particularly difficult question properly answer simple question plan help tax paying middle class god help ever hold press conference interviewed lavish kumar drug rather night radar face souza rajdeep sardesai etc looked like gonna burst tear,-1,1
whisper modi people mathit insane start celebrating statue start falling sky turn bhagwa unesco give nobel prize distance siren,-1,1
waiting may got sort content update new patrol county strike something got raid weapon everything mixed week nothing left,1,-1
crore indian decided pair bar modi marker,0,0
gift memorabilia received modi auctioned crore added nama range fund crore seoul peace award also nama range,0,1
hindu muslim modi jump impacted indian sadly,0,-1
bazaar hurry sab share share rah game sat same thank modi jee thanks scientist ordo one else deserve,1,1
aapiyo loot wàs allowed father party looted run away because sensed repayment loot weeping london modi started recovery loot asset disposed ceased,0,0
mode statement give break election hardly day away hell fool make political stats percentage indian population believe vote strategic thinking even know meaning term,-1,-1
absolutely mode politics divisive india bear brunt year,1,0
absolutely armed force smart thats asked soldier airlifted modi govt refused request democracy ive right demand answer grave negligence govt refuse simple question care ask,1,0
modi era almost politician lost credibility,1,0
modi removed name voter list aap allegedly call people pretending radio channel,-1,0
modi visit madison square econ arm talk modi india lot one even claimed china may get trapped middle income economy grow slower compared india ceo cfo one big company show event entirely useless,-1,-1
movie modi advance joshi making new movie called eastern span,1,0
awesome catch happily aad term bazaar,1,1
election going twitter hope indian including modi hope someone start neutral platform,0,1
modi national interest,0,1
agree modi would listen doesnt listen many dont think like idea making appeal pakistan whatever actually make conclude something even comfortable saying public platform,1,1
air india withdraws boarding pass modi pic criticism,0,-1
know heart acre see modi winning election unfortunately whats going happen prepared,0,1
channel bought bjp cant modi still hold press conference,0,0
already started modi economist idea must proud,1,1
wish pakistan modi trump always win okay,1,1
alla sent modi make pak hell,0,-1
already modi,0,0
also laughable people credit founder project executed year death bos claim upa didnt give permission modi govt nothing else need debated blind hatred turned people zombie,-1,-1
always give place ppl antinational like capable interview modi,-1,1
also modi,0,0
modi come back pakistan back stone age oil drive car every rich man use donkey travel,1,1
reason need modi win next election,1,1
watch speech said said alosoda machine never gave proof modi said lie haunting like lie rafael going haunt future,0,0
said asked killing gujarat riot almost equating human puppy thats say modi disgrace india post,0,-1
favorite bjp way snatch away job million take unemployment rate year high fill offer mode copy,1,0
bjp worker would want modi win alan singh rajasthan governor via follower,1,1
proud narendra modi prime minister country prideful moment declaring successful achievement space technology long live prime minister narendra modi namo namo,1,1
sat mode address nation,0,0
ask modi euphoric,0,1
asking modi leave lotus wont bloom kerala,0,0
ali muddy job poverty agrarian distress modi speak issue hassan people need asian,0,-1
atleast use shri whats thisnarendra modi,0,0
fitting reply modi question without mudslinging opponentchowkidar pure hai win sure hai,1,1
election modi first help,1,1
anti modi fine one draw false equivalence songrandson veteran promote make traitor verifiable suitcase,1,0
best best wish three narendra modi,1,1
bet far far better want see parliament thrash healthy debate quite capable compared joomlebaaz modi talk twisted history knowledge low parliamentary ethic,1,1
bet mode announcement encouraging everyone vote upcoming general election dont anxious,-1,1
bhagwant hub campaign name telling modi didnt done anything bihar thing copy paste people asking bihar dont self respect basis asking vote tell,0,-1
hai cr insulting army saying one died air strike believing altar word saying attack modi,-1,-1
that omega big achievement modi,0,0
bio medium exposedthey set agenda instruction modi,0,0
bill shi next time see movie modi next term,0,0
bjp chief mit shah declares asset worth crore see jump last year click,1,1
bjp shit fucking ruining indian people,-1,-1
bjp remove party,0,1
bjp fight election modi retire politics,0,-1
blah kid would proud dad obsessed phone narendra modi money racism fuck sake smith iran etc best wish mother,1,0
blame book may brought back dont dare question one facilitated true mode failure book attempted bring back like bag full money lying abroad pick comeback happy,1,0
bombay adjourned hearing plea seeking stay release modi biopic,0,0
brand modi marketed better time occupy modi suffering dorset doha also vatican doha modi careful roman catholic needed protestant orthodox than power used crush propaganda,1,0
breaking india elite space power build sat antisatellite weapon modi proud scientist,1,0
busted lie behind india fake whatsapp forward writes,-1,-1
landlord muslim extremely patriotic vote modi bath even distant cousin married family also different bjp supporter show pro india people stupid vote modi,1,0
pakistani think modi hell bent genocide muslim erdogan the,0,-1
worthy chance modify type must kind,-1,1
keep going get drill trait allows folk like manga singh load chaiwala modi nav modi look like ratchuva vijay valley etc etc etc loot country continue remain fused nation,0,1
someone circle tell absolute narcissistic fuck talk third person,1,-1
chaiwala mode campaign reach railway tea served main bhi chowkidar cup chaukidar election commission,1,0
changed stance else expect youdont worry bar also modi marker use praise upa indirectly going win election,1,1
chaos better modi,1,0
