galintoronto better meetups brucewaynebot also hell one bill,1,-1
noticed anti aap comment getting large vote even though old argument old accusation sane comment reply comment getting large downvotes hoping mod make another quality discussion gone announcement aiyyoiyer testify since commenting aap side lot lately looking thread saw behavior question thread still show large downvotes even user getting banned edit thanks,1,-1
pollguard mighty bitch right kashmir conflict compare casualty casualty,1,-1
rahul gandhi adept public speaking one getting joke whose,1,0
start saying rationality ton day came active,1,1
crore brick house crore mura loan lakh free medical bill liberal rahul promise poor peopleday liberal,-1,1
address nation speculation wood maroon joke flood twitter,0,0
asia real asia lol amir know,1,1
bumping thread read later,0,0
chapman inch chat,0,0
child abuse,0,-1
congratulates developing demonstrating sat capability,0,0
corroborated armynavy personnel surgical strike would hav executed even congress rule,1,0
good talking depression people country pas depression temporary thing assume personality,1,-1
hindustan she dhusmani bahai padma pakistan short layer pakistan path paid have kate ahead sahitya hindustan made maker diana,0,0
ei gyvenai gal esi pakankamai geral įvalidžius angleų albą galėtum rašti angleškai kokybišką turnį ei trip tai abbr era label didelis poreikis kokybiškam turiniui pažiūrėk freelancerų groupėse skelbimų ali išsibandyti data nereiks ieškovi dark grįžus,0,0
koi pathway mare mere diane,-1,0
son line painchod madarchod lunda politician crossed line,0,0
mia alt cinco,0,0
waist come vile hateful count case since piss cow lover,1,-1
rahul gandhi elitist person poor background succeed every aspect life elitist take many wrong turn one right turn destination guy poor background cannot make one wrong turn make one wrong turn failure said ali khan giving one flop film another matter many flop film gave film offer one hit star joke rahul gandhi except waiting hit flop luck win one election people think world better,-1,-1
sup chandrashekhar,0,0
space research development defense purpose rise interesting see space exploration developing national security purpose huge accomplishment india click link read,1,1
stop telling near created earth suck corrupt congress thought money project,-1,-1
even claim india got independence alive sore colony however crazy thousand thousand ready buy whatever bullshit spec willingly propagate asap,1,-1
sucked ghariyals natural habitat pond near radar statue land seaplane,-1,0
vice president venkaiah nadu say compliment scientist successful launch antisatellite missile nation proud scientist,1,1
congress given nation,0,0
congress accept either becoming wont co think owner country dont understand moon still support congress,1,1
pay around buck data unlimited talk text paired flagship device note equivalent financed good job literally earn hour two,1,1
thank much sir bharat mata jai,1,1
