abhinandan coerced make statement front pak,0,-1
always wondered india debate like state guess leader party would try throw bus instead actually trying lay plan,0,1
sushi modi nowhere seen trying shield culprit driver get liquor ban liquor state,0,-1
bjp new red all party,1,1
distinguish going know hero portrayed besides obvious one,0,1
question topic worth discussing merit know fun talk talk discussing topic,1,1
philippine throwing feces sound condescending quite frankly come across hole introductory post goal debate discussion throw feces use word,-1,0
make much sense rothschild big bank mark beast grow loyal organization blackmail strongest kind kind bidding paganism murder noone would betray organization price admission soul,1,1
modi get,0,0
modi backer break away form party without associating religion yes,0,0
pretty sure direct violation license section i distribute publicly perform work adaptation collection must provide reasonable medium mean utilizing i extent reasonably practicable uri license specifies associated work,1,1
prime minister narendra modi saturday referred whatsapp video showing beggar using swine machine,0,0
saw annoys enthusiast war coming let brace whirlwind discussion knight shiny armor give everything save image lord divine authority,0,1
selfie stuff like seems hallmark modi shah bjp pair bar selfie sarkaar,0,1
send notice rti pid started barking modi dar gayamodi dar gay cgi working modigreat,0,0
skeptical even maintains diary writing begin xyz,-1,-1
public start using brain use budget,0,0
think good let jungle really focus getting expansion right ultimately last shot initial combination bundle people bought dive comet struggle content show placeholder massively changed patch similar td content,1,0
watching video pretty interesting religion breakfast youtube channel talked prevalence true scotsman argument discussing religion buddhist nonviolent well example buddhist violent thing well true buddhist thought lot discussion religion go way really many variation buddhist practice belief think difference greater one end difference christianity islam know whole lot gather great deal variety hinduism well,1,1
guest diverting subject debate talking nav modi nav modi come plz dont call polluting people,-1,0
still think narendra modi corrupt please recreate bring dumbfucks country population already dumb fuck take silly bastard much evidence need hilarious surely come excuse reliance got contract like still think demonetisation success even rbi said failure had hot hai and modi kick dad ball push pregnant wife stair strange mom death still say good country fucking boot kicker fucking chorus absolutely self respect human hindutva,1,0
win mam modi govt,1,1
village never seen electricity independence modi govt became possible electricity rank jump new gas connection free cost,-1,1
quite difficult end day peru manages bring smile face humble ready ridiculed extravagant proportion oppose dear leader reminds college day used torment lecturer doubt take note anymore,-1,0
pillar democracy collapsed modi governance shame arab swami shame wake opposition wake,0,-1
crore vijay malaga received loan crore nav modi received loan favour pnb allahabad bank crore august wetland scam scam saw light public forum,1,-1
aap march kyu lagi modi bos done right thing announce get creating pakistani agent,1,1
modi prime minister india,0,0
according signing statement modi airstrikes political gain patriotism,0,1
add fake degree acting career communication weird statement like road better washington,-1,0
election modi defeatedthats word every pakistani hoping modi defeated maculata name person firm one carried attack,-1,-1
modi selling namo merchandise twitter indian main stream medium would like,1,1
mode speech today loose sleep fear may hit,-1,-1
modi india speaks indian policy policy maker,0,0
agree everyone got something lose afraid modi old papa good new papa bad,-1,-1
agree wid modi,0,1
admins akbaruddin waist had day ive seen twitter chowkidar narendra modify also mention chowkidar aadhaar card passportwant chaiwalapakodewalaif modi interested come mill offer chowkidars cap whistle,0,1
manila wa want next shri modi time give vote behalf modi also think possible win whatever work manila,1,1
already offered modi,0,0
also mean remaining filmmaker happy mode work,1,1
modi say credit go scientist,1,1
modi cleared charge connection riot,0,-1
series modi journey common man via,-1,0
still hindu oppose modi cant see hurting still want remove,1,1
guy heard lac amount account promised modi always run away ask give proof sue modi dont know like modi much hide video,1,0
said bringing change modi said dont way make medium independent stand rank medium ranking country really shameful biggest democracy idea ud appreciated,1,0
vive omberok wearing makeup play modi,0,1
yes lookout notice neural modi downgraded government helped escape without trouble vijay mall,-1,1
seen mode election rally yesterday delhi almost whole india support comeback,1,1
ani albania lost modi regime proof,1,-1
another modi copy cat,0,0
anpadh modi anpadh that,1,0
anupam sir indian thanks supporting modi,1,1
anyone love india doesnt love modi choir,1,1
apology saying modi treating eci waste paper surprisingly eci seems obliging everyday,-1,0
extremely confused buddha jee day year blast modi bjp opposition year acknowledges modi leader sitcom unparalleled,1,-1
scared want discredit objecting nonsensical statement people supporting modi anti national apologise statement,-1,0
proud scientist modi sir,1,1
waiting sm three narendra modi,0,0
saying modi opposed radar ignorant radar,0,-1
are swamp dvs able work modi ji support minister modi cabinet cant understand get well soon,1,1
arjun singhmla tmcwho recently joined bjp saysmore tmc la join bjp electionwhich may large number,1,1
run jailed mit shah displayed modi degree approval,0,0
ask self whether applicable give poor kind amount col cong investor antibody think nation come first corrupt leader nation want hand let people know benefit victory hand,1,1
astronomical achievement ordo country could achieve mode election gimmick need many gimmick,1,0
avoid corruption king choose modi,0,-1
award wa gang wake hibernation needed modi,0,1
bad bhaiya modi also call horn,0,-1
bal in lakh modi male main,0,0
banker taxpayer narendra modi getting news,0,0
base sir look perfhide lowly guy asking data eminent economist like much modi rule debated society respect intellectual like,1,1
bbc news india election modi say india space power still sending aid money corrupt country,-1,0
