victory pak win today victim gambler html,1,1
mit shah bachelor like modi,0,1
bjp promised people party crore cash cabinet post first time party threatened opposition level kumaraswamy address medium behold bjp black money power,1,1
bjp shocking,-1,-1
one good hand situation health industry right damn super expensive everyone health insurance screwed mix response hope narendra modi make sure health industry turn like health industry,1,1
see many comment saying bomb kill isi core behaving like virus instigated host case country get make contact bombing attacking back initial contact probably use struggle rhetoric come get portion local muslim population country sympathy stronger attack use convoluted view islam recruit kill virus stave country want full scale invasion fair enough failed past great holding already control surround every border every way cut ability sell oil stop importing food medicine raw material electronics cut internet line hit think control people starving sick frustrated population harder deal army face try wait hope work,1,-1
team per crabtree carolina kevin coleman arizona edit forgot matchup,0,0
think overlinking bro institutional advantage minority grossly unfair reservation ability use hindi money issue changed really problem personally think religion losing relevance slowly country,-1,-1
even hear head state asean head state chief guest republic day m called modi big brothermahathir refused even intervene behalfwho even care erdogan height homelessness,0,1
election modi make promise finding excuse could work,0,1
excited mode proreform fighting record galvanised vote fast forward deeply disappointed broken promise lack economic labour reform lutyenisation abandonment ram mandir ucc refusal,-1,-1
modi wallet bring modi tsunami modi hurricane,0,0
cabinet modi shapedframed tamilnadu raja polar highway transport tamilisai womenchildren welfare fro minister new face comprised deputy statecabinet rank,1,0
talked friend caste ready vote bjp modi previously supported siddaramayya bjp,-1,1
poll modi hold interactive main bhi chowkidar event quit dailyhunt lite,1,0
absolutely nothing important future india everything secondary reelection modi,1,-1
pakistan dare instigated civil war revolution india spain create internal crisis give modi reason impose emergency try another assured prison link,-1,-1
railway ticket boarding pas air india modi pic india live,1,0
agree hai saying confident big number assembly modi campaigned hard cong getting seat shocking happens,1,1
air india withdraws boarding pass criticism picture modi gujarat,0,-1
airtime owned extensively modi body,0,0
best wish modi hai i bar pair prayer always stay healthy stay safe stay energetic want back prime minister many many year come jai hind,1,1
col chowkidar modi,0,0
letter irrespective geological difference solidly opposing modi without issue,0,0
nda candidate representing modi look candidate electing country,0,0
brook modi lie people giving fake promise,-1,0
silly thing like japan fighting modi farmer fighting modi ultimately help modi,-1,0
short modi hatred many learned people also supporting fake scheme,1,-1
muslim pushed pakistan hannah requested people oppose modi due religious reason making mull stay back asked partition benefit india hindu,-1,1
amazing great vision india wake hatred created modi cell,1,1
mit hai like let protestors limit twitter online campaign make job easier,1,1
mit shah credit narendra modi ballot airstrike say like dumb saint manmohan singh click,-1,1
amanda math,1,0
modi mit shah fighting hyderabad kerala crook guy,0,-1
modi never said hell give lack youre one install whatsapp fake news watch video you know said,-1,0
weak opposition mode problem true definitely democracy problem,-1,-1
made write muslim woman empowered wearing hijab burma nika halal child marriage god job please husband modi hatred making lose larger perspective,0,-1
association bjp r yet modi blamed,0,-1
modi,0,0
arrangement modi,0,0
array lol,1,1
around kejrival bhi wiki bolt tha ppl support modi hence below modi guy get vote below modi honest person,1,1
sat amid modi bag key policy query sunday reading,0,0
as modi politician alone prime minister minister science technology traditionally every achievement announced prime minister involved spreading canard,0,-1
atleast dont bark case jet airwaysand dont delegate modi noble job saving jet airway restoring thousand jobwho answarable job jet got provide job pascal,1,0
awesome keep bringing awesome stuff,1,1
bar bar drama art hai modi aur aajtak today entire day boring debate aajtak sport bjp,-1,-1
bank sold crore share vijay malaga leaving india met modi think recover money done deliberate wrong face law compared others victimized,-1,-1
ba modi lava koi bhi are theekwhy upa didnt allow ordo back ask also,0,0
believed modi anymore people country right question elected representative longer democracy right labelled antinational questioning elected,1,0
hai like step book modi start step,0,1
bay mode great iron great salute iso,1,1
bhskthas always say modi edit waste argue idiot,-1,-1
birth right citizen demand vote polled modi govt created terrorism modi terrorism cgi sleeping influenced modi terrorism talk favour ceccji respect people right know polled,1,-1
bjp built new office district level hundred certainly build school hospital cost crore crore one would ask money camebecause asking good question thing past hope soon santa also past modi,1,1
bjp member say modi india modi india,0,0
bjp supporter nation working tirelessly without expecting anything return work dawn dusk overnight even many took leave job canvas bjp honest foot soldier wish modi,1,1
bjp supporter fully charged,-1,0
bjp cross seat time,0,0
bjp win,1,1
bjp popular campaigner party parliamentary election following campaign centred,1,1
baker modi,0,0
raga mud jee fantastic candidate take country new height well well people country always driving force,1,1
brilliant reporting bjp loses bharat seat two rld seat losing badly basis huge win bharat modi raga modi japan reason feel bjp badly wounded election,1,0
modi,0,0
india modi,0,0
modi also saying lie nature politician,0,0
policy modi golden never jump carefully crafted modify friend,1,1
rest assured everything required sake nation done modi dont care world think react like others earlier govt,0,1
take flight cast vote also next time request election commission modi,0,0
cant help thing bring back modi,0,-1
cant waste time told know google type narendra modi achievement gujarat,-1,1
distinguish tajinder manga modi day selling shirt,0,0
choir chaukidar inline youth berojgar total crore job that kia modi isle crore rural crore urban semi urban job lakh government sector vacancy due hai youth future arab kar dia isn discard bjp india becomes failed state,-1,-1
choir modi,0,0
chowkidaar became badge honour chaiwala pakodawalas got respect sleeper got recognition political leader restored dignity labour india like modi,0,1
come questioning political acumen great dont know modi every state india head every panchayat,1,1
come guyhemodi appeared tell missile launch boat least die drinking water,-1,1
come shankar raj male sign give better tea hot beverage jackpot give come lousy fighter jet blast sky treat fantastic tea,1,1
coming back real life jump life choir chowkidar modi,1,0
contrast iso next time pls ask iso chief make kind announcement also make sure feu modi goon stay away kind publicity,1,1
congratulation ordo iso scientist isle high school drop anapadh modi kya contribution,1,1
congratulation ordo modi,0,1
congratulation ordo modi loworbit satellite twitter reacts,0,1
congratulation giriraj singh good wish always hijab hindgharghar modi,1,1
congratulation modi sir iso,0,1
congratulation scientist made india proud severe cognition taken byelection commission modi bsp leader mayawati,1,1
credit nurse helped delivered nehruji hospital established ordo modi credit nhi scientist magyar nehruji scientist jane,0,1
crore poor family hasn modi lifted almost crore poor first tenure lakh crore required time india economy hmm must hiding money somewhere sure,-1,-1
dad totally antibody fyi,0,1
damn sorry say one match looking forward reign rton,-1,-1
dear friend pls listen aam santa say auto driver dhanbad say modi elected done lot people,0,1
dear know every one want defeated arrogance modi sang parkway person fight last people seeking support entire nation thankful plz withdraw fielded,1,0
answer mode call encourage people vote,0,1
listen correctly modi india modi entire india,0,0
discard bjp india becomes failed state choir chaukidar inline youth berojgar total crore roger that kia modi anne bacon bhavisya barbara nazi are public,-1,-1
dob september modi modi modi,1,0
doesnt need consult anyone modi chart may declare anti national questioner tweet hehehe,0,-1
dont consider rather done think represent average indian india vote better safe future next generation cant vote people sympathy enemy nation soft corner terrorism seen growth economyinfra modi govt,1,-1
dont misuse freedom speech modi better uneducated people,1,0
dont need money earn spend want modi build strong nation,1,1
dont run job let job run deserve job got dont blame modi,0,1
dont want modi core next prime minister want raghuram raja prime minister cant say chowkidar core hai col indirect saying chowkidar security,0,1
